method,run_id,time,source,target,hop_count
classic_baseline,8,10.0,94,90,2
classic_baseline,8,11.0,8,11,3
classic_baseline,8,11.0,70,36,1
classic_baseline,8,11.0,92,71,5
classic_baseline,8,11.0,74,44,1
classic_baseline,8,11.0,44,35,2
classic_baseline,8,12.0,28,77,4
classic_baseline,8,12.0,51,73,2
classic_baseline,8,12.0,0,33,7
classic_baseline,8,12.0,22,52,1
classic_baseline,8,12.0,64,13,2
classic_baseline,8,13.0,71,9,4
classic_baseline,8,13.0,64,37,2
classic_baseline,8,13.0,43,14,4
classic_baseline,8,13.0,65,32,5
classic_baseline,8,13.0,68,73,2
classic_baseline,8,14.0,32,88,2
classic_baseline,8,14.0,56,48,5
classic_baseline,8,14.0,72,61,2
classic_baseline,8,14.0,98,31,3
classic_baseline,8,14.0,96,43,4
classic_baseline,8,15.0,99,58,6
classic_baseline,8,15.0,87,58,4
classic_baseline,8,15.0,75,3,7
classic_baseline,8,15.0,61,14,4
classic_baseline,8,15.0,33,8,6
classic_baseline,8,16.0,48,81,4
classic_baseline,8,16.0,28,86,4
classic_baseline,8,16.0,40,52,2
classic_baseline,8,16.0,45,66,3
classic_baseline,8,16.0,68,1,6
classic_baseline,8,17.0,89,33,4
classic_baseline,8,17.0,31,36,1
classic_baseline,8,17.0,11,51,1
classic_baseline,8,17.0,86,95,4
classic_baseline,8,17.0,70,22,7
classic_baseline,8,18.0,60,40,2
classic_baseline,8,18.0,45,27,3
classic_baseline,8,18.0,73,34,3
classic_baseline,8,18.0,23,95,2
classic_baseline,8,18.0,87,24,4
classic_baseline,8,19.0,63,94,3
classic_baseline,8,19.0,25,30,3
classic_baseline,8,19.0,94,30,1
classic_baseline,8,19.0,33,26,5
classic_baseline,8,19.0,31,79,6
classic_baseline,8,20.0,45,19,3
classic_baseline,8,20.0,99,13,6
classic_baseline,8,20.0,15,10,1
classic_baseline,8,20.0,86,84,2
classic_baseline,8,20.0,63,78,3
classic_baseline,8,21.0,0,97,8
classic_baseline,8,21.0,69,5,2
classic_baseline,8,21.0,61,47,4
classic_baseline,8,21.0,79,40,4
classic_baseline,8,21.0,63,73,4
classic_baseline,8,22.0,35,62,5
classic_baseline,8,22.0,23,97,6
classic_baseline,8,22.0,65,35,3
classic_baseline,8,22.0,50,28,1
classic_baseline,8,22.0,16,6,3
classic_baseline,8,23.0,67,54,2
classic_baseline,8,23.0,61,69,3
classic_baseline,8,23.0,4,64,3
classic_baseline,8,23.0,44,50,4
classic_baseline,8,23.0,87,99,5
classic_baseline,8,24.0,15,89,4
classic_baseline,8,24.0,66,58,5
classic_baseline,8,24.0,40,88,2
classic_baseline,8,24.0,1,86,3
classic_baseline,8,24.0,26,48,4
classic_baseline,8,25.0,74,12,3
classic_baseline,8,25.0,41,46,2
classic_baseline,8,25.0,78,33,3
classic_baseline,8,25.0,33,30,1
classic_baseline,8,25.0,34,60,2
classic_baseline,8,26.0,46,23,1
classic_baseline,8,26.0,63,54,4
classic_baseline,8,26.0,47,46,3
classic_baseline,8,26.0,51,35,2
classic_baseline,8,26.0,57,23,2
classic_baseline,8,27.0,73,16,2
classic_baseline,8,27.0,73,87,2
classic_baseline,8,27.0,29,12,5
classic_baseline,8,27.0,92,34,3
classic_baseline,8,27.0,30,71,6
classic_baseline,8,28.0,55,48,6
classic_baseline,8,28.0,25,18,2
classic_baseline,8,28.0,94,19,2
classic_baseline,8,28.0,60,1,4
classic_baseline,8,28.0,22,53,6
classic_baseline,8,29.0,63,17,5
classic_baseline,8,29.0,80,66,7
classic_baseline,8,29.0,68,92,4
classic_baseline,8,29.0,40,62,4
classic_baseline,8,29.0,38,32,6
classic_baseline,8,30.0,71,72,4
classic_baseline,8,30.0,6,50,1
classic_baseline,8,30.0,12,88,4
classic_baseline,8,30.0,20,7,6
classic_baseline,8,30.0,27,32,7
classic_baseline,8,31.0,60,80,4
classic_baseline,8,31.0,12,57,3
classic_baseline,8,31.0,95,42,8
classic_baseline,8,31.0,33,46,5
classic_baseline,8,31.0,46,71,5
classic_baseline,8,32.0,71,32,5
classic_baseline,8,32.0,44,2,2
classic_baseline,8,32.0,52,15,5
classic_baseline,8,32.0,44,86,8
classic_baseline,8,32.0,77,25,7
classic_baseline,8,33.0,73,83,2
classic_baseline,8,33.0,83,68,6
classic_baseline,8,33.0,22,99,8
classic_baseline,8,33.0,36,45,3
classic_baseline,8,33.0,41,86,4
classic_baseline,8,34.0,65,62,3
classic_baseline,8,34.0,99,94,4
classic_baseline,8,34.0,57,10,3
classic_baseline,8,34.0,48,78,4
classic_baseline,8,34.0,36,59,4
classic_baseline,8,35.0,80,18,5
classic_baseline,8,35.0,21,81,2
classic_baseline,8,35.0,43,53,2
classic_baseline,8,35.0,80,78,5
classic_baseline,8,35.0,73,51,6
classic_baseline,8,36.0,9,10,7
classic_baseline,8,36.0,20,43,2
classic_baseline,8,36.0,29,40,4
classic_baseline,8,36.0,40,83,3
classic_baseline,8,36.0,37,90,5
classic_baseline,8,37.0,34,77,7
classic_baseline,8,37.0,82,50,4
classic_baseline,8,37.0,34,56,3
classic_baseline,8,37.0,99,46,7
classic_baseline,8,37.0,95,75,5
classic_baseline,8,38.0,66,57,3
classic_baseline,8,38.0,52,21,7
classic_baseline,8,38.0,23,2,4
classic_baseline,8,38.0,16,93,4
classic_baseline,8,38.0,30,84,3
classic_baseline,8,39.0,32,95,2
classic_baseline,8,39.0,89,95,7
classic_baseline,8,39.0,10,26,6
classic_baseline,8,39.0,13,12,7
classic_baseline,8,39.0,8,60,2
classic_baseline,8,40.0,70,6,6
classic_baseline,8,40.0,3,98,2
classic_baseline,8,40.0,97,10,3
classic_baseline,8,40.0,13,33,7
classic_baseline,8,40.0,79,19,1
classic_baseline,8,41.0,10,83,6
classic_baseline,8,41.0,49,39,2
classic_baseline,8,41.0,29,31,6
classic_baseline,8,41.0,94,36,3
classic_baseline,8,41.0,56,80,2
classic_baseline,8,42.0,16,67,6
classic_baseline,8,42.0,21,3,2
classic_baseline,8,42.0,4,84,3
classic_baseline,8,42.0,45,41,2
classic_baseline,8,42.0,60,59,5
classic_baseline,8,43.0,70,56,6
classic_baseline,8,43.0,17,89,5
classic_baseline,8,43.0,69,22,6
classic_baseline,8,43.0,75,76,4
classic_baseline,8,43.0,58,80,3
classic_baseline,8,44.0,95,81,6
classic_baseline,8,44.0,72,55,3
classic_baseline,8,44.0,67,81,7
classic_baseline,8,44.0,81,68,2
classic_baseline,8,44.0,39,44,3
classic_baseline,8,45.0,61,69,5
classic_baseline,8,45.0,29,11,5
classic_baseline,8,45.0,56,39,2
classic_baseline,8,45.0,46,52,6
classic_baseline,8,45.0,33,19,3
classic_baseline,8,46.0,38,1,5
classic_baseline,8,46.0,0,66,6
classic_baseline,8,46.0,97,17,2
classic_baseline,8,46.0,44,36,4
classic_baseline,8,46.0,60,68,4
classic_baseline,8,47.0,1,88,2
classic_baseline,8,47.0,62,96,2
classic_baseline,8,47.0,61,38,4
classic_baseline,8,47.0,1,98,2
classic_baseline,8,47.0,55,37,5
classic_baseline,8,48.0,76,29,7
classic_baseline,8,48.0,0,70,1
classic_baseline,8,48.0,47,24,4
classic_baseline,8,48.0,52,71,7
classic_baseline,8,48.0,55,50,8
classic_baseline,8,49.0,31,20,2
classic_baseline,8,49.0,91,94,3
classic_baseline,8,49.0,82,49,7
classic_baseline,8,49.0,33,10,5
classic_baseline,8,49.0,54,80,5
classic_baseline,8,50.0,30,66,6
classic_baseline,8,50.0,97,78,2
classic_baseline,8,50.0,88,87,4
classic_baseline,8,50.0,34,36,5
classic_baseline,8,50.0,83,95,2
classic_baseline,8,51.0,68,34,4
classic_baseline,8,51.0,52,24,3
classic_baseline,8,51.0,8,23,3
classic_baseline,8,51.0,17,37,4
classic_baseline,8,51.0,14,81,6
classic_baseline,8,52.0,58,79,3
classic_baseline,8,52.0,57,34,6
classic_baseline,8,52.0,89,79,1
classic_baseline,8,52.0,62,24,4
classic_baseline,8,52.0,41,2,2
classic_baseline,8,53.0,19,6,5
classic_baseline,8,53.0,68,2,4
classic_baseline,8,53.0,23,13,3
classic_baseline,8,53.0,36,34,7
classic_baseline,8,53.0,16,91,3
classic_baseline,8,54.0,56,93,5
classic_baseline,8,54.0,1,29,7
classic_baseline,8,54.0,11,19,5
classic_baseline,8,54.0,1,63,2
classic_baseline,8,54.0,27,43,5
classic_baseline,8,55.0,53,39,1
classic_baseline,8,55.0,63,47,3
classic_baseline,8,55.0,59,89,7
classic_baseline,8,55.0,4,42,3
classic_baseline,8,55.0,10,96,5
classic_baseline,8,56.0,18,7,5
classic_baseline,8,56.0,69,60,4
classic_baseline,8,56.0,23,24,2
classic_baseline,8,56.0,32,48,6
classic_baseline,8,56.0,1,15,3
classic_baseline,8,57.0,98,91,2
classic_baseline,8,57.0,31,49,2
classic_baseline,8,57.0,98,56,4
classic_baseline,8,57.0,31,94,4
classic_baseline,8,57.0,4,25,3
classic_baseline,8,58.0,58,94,4
classic_baseline,8,58.0,98,12,8
classic_baseline,8,58.0,66,85,4
classic_baseline,8,58.0,26,60,4
classic_baseline,8,58.0,49,87,4
classic_baseline,8,59.0,39,41,4
classic_baseline,8,59.0,20,80,3
classic_baseline,8,59.0,93,5,6
classic_baseline,8,59.0,95,70,6
classic_baseline,8,59.0,66,15,3
classic_baseline,8,60.0,32,61,3
classic_baseline,8,60.0,81,38,7
classic_baseline,8,60.0,25,46,3
classic_baseline,8,60.0,6,85,3
classic_baseline,8,60.0,27,14,4
classic_baseline,8,61.0,30,81,5
classic_baseline,8,61.0,55,41,3
classic_baseline,8,61.0,1,21,2
classic_baseline,8,61.0,35,74,3
classic_baseline,8,61.0,15,50,5
classic_baseline,8,62.0,31,1,4
classic_baseline,8,62.0,5,74,9
classic_baseline,8,62.0,88,60,1
classic_baseline,8,62.0,88,76,5
classic_baseline,8,62.0,19,47,2
classic_baseline,8,63.0,98,11,1
classic_baseline,8,63.0,31,20,2
classic_baseline,8,63.0,63,11,2
classic_baseline,8,63.0,87,79,3
classic_baseline,8,63.0,43,97,6
classic_baseline,8,64.0,80,7,5
classic_baseline,8,64.0,7,45,5
classic_baseline,8,64.0,82,19,4
classic_baseline,8,64.0,89,68,7
classic_baseline,8,64.0,13,16,2
classic_baseline,8,65.0,62,29,2
classic_baseline,8,65.0,40,71,3
classic_baseline,8,65.0,82,96,5
classic_baseline,8,65.0,44,56,4
classic_baseline,8,65.0,93,24,3
classic_baseline,8,66.0,2,88,5
classic_baseline,8,66.0,48,45,4
classic_baseline,8,66.0,92,17,5
classic_baseline,8,66.0,32,5,4
classic_baseline,8,66.0,62,90,8
classic_baseline,8,67.0,56,71,5
classic_baseline,8,67.0,37,69,5
classic_baseline,8,67.0,89,62,8
classic_baseline,8,67.0,24,72,2
classic_baseline,8,67.0,23,69,3
classic_baseline,8,68.0,44,41,2
classic_baseline,8,68.0,93,59,5
classic_baseline,8,68.0,35,76,5
classic_baseline,8,68.0,70,20,2
classic_baseline,8,68.0,19,57,4
classic_baseline,8,69.0,37,33,7
classic_baseline,8,69.0,69,46,1
classic_baseline,8,69.0,58,0,4
classic_baseline,8,69.0,99,81,1
classic_baseline,8,69.0,64,48,3
classic_baseline,8,70.0,93,23,2
classic_baseline,8,70.0,2,79,4
classic_baseline,8,70.0,46,99,4
classic_baseline,8,70.0,79,30,5
classic_baseline,8,70.0,41,92,4
classic_baseline,8,71.0,68,49,4
classic_baseline,8,71.0,24,67,5
classic_baseline,8,71.0,87,63,5
classic_baseline,8,71.0,98,70,4
classic_baseline,8,71.0,19,78,4
classic_baseline,8,72.0,36,41,6
classic_baseline,8,72.0,52,82,6
classic_baseline,8,72.0,41,14,2
classic_baseline,8,72.0,12,66,2
classic_baseline,8,72.0,5,16,6
classic_baseline,8,73.0,22,4,1
classic_baseline,8,73.0,25,13,6
classic_baseline,8,73.0,62,24,2
classic_baseline,8,73.0,12,4,7
classic_baseline,8,73.0,73,82,7
classic_baseline,8,74.0,49,84,3
classic_baseline,8,74.0,62,67,6
classic_baseline,8,74.0,79,89,3
classic_baseline,8,74.0,75,32,4
classic_baseline,8,74.0,6,46,2
classic_baseline,8,75.0,28,77,8
classic_baseline,8,75.0,91,9,6
classic_baseline,8,75.0,83,62,4
classic_baseline,8,75.0,10,59,6
classic_baseline,8,75.0,81,7,5
classic_baseline,8,76.0,46,71,2
classic_baseline,8,76.0,95,53,6
classic_baseline,8,76.0,47,90,7
classic_baseline,8,76.0,7,78,9
classic_baseline,8,76.0,34,67,3
classic_baseline,8,77.0,5,93,6
classic_baseline,8,77.0,9,38,6
classic_baseline,8,77.0,9,27,2
classic_baseline,8,77.0,66,12,2
classic_baseline,8,77.0,12,92,3
classic_baseline,8,78.0,29,68,1
classic_baseline,8,78.0,49,24,1
classic_baseline,8,78.0,24,67,3
classic_baseline,8,78.0,84,31,5
classic_baseline,8,78.0,72,80,3
classic_baseline,8,79.0,22,71,8
classic_baseline,8,79.0,95,71,2
classic_baseline,8,79.0,53,95,6
classic_baseline,8,79.0,13,98,3
classic_baseline,8,79.0,81,73,4
classic_baseline,8,80.0,45,86,7
classic_baseline,8,80.0,58,89,4
classic_baseline,8,80.0,85,54,3
classic_baseline,8,80.0,13,21,3
classic_baseline,8,80.0,23,70,3
classic_baseline,8,81.0,51,64,1
classic_baseline,8,81.0,43,84,4
classic_baseline,8,81.0,20,68,4
classic_baseline,8,81.0,76,56,3
classic_baseline,8,81.0,45,40,3
classic_baseline,8,82.0,70,41,4
classic_baseline,8,82.0,47,52,8
classic_baseline,8,82.0,97,81,2
classic_baseline,8,82.0,55,92,4
classic_baseline,8,82.0,41,77,3
classic_baseline,8,83.0,30,72,6
classic_baseline,8,83.0,69,27,5
classic_baseline,8,83.0,48,98,1
classic_baseline,8,83.0,70,95,2
classic_baseline,8,83.0,32,46,2
classic_baseline,8,84.0,57,50,5
classic_baseline,8,84.0,0,92,7
classic_baseline,8,84.0,4,36,1
classic_baseline,8,84.0,76,2,7
classic_baseline,8,84.0,66,17,6
classic_baseline,8,85.0,38,0,6
classic_baseline,8,85.0,38,28,5
classic_baseline,8,85.0,27,40,1
classic_baseline,8,85.0,2,98,6
classic_baseline,8,85.0,88,35,4
classic_baseline,8,86.0,70,65,5
classic_baseline,8,86.0,71,73,8
classic_baseline,8,86.0,73,19,3
classic_baseline,8,86.0,12,4,8
classic_baseline,8,86.0,58,45,4
classic_baseline,8,87.0,19,17,3
classic_baseline,8,87.0,33,46,5
classic_baseline,8,87.0,74,31,4
classic_baseline,8,87.0,29,32,6
classic_baseline,8,87.0,38,11,5
classic_baseline,8,88.0,73,51,3
classic_baseline,8,88.0,72,27,3
classic_baseline,8,88.0,93,9,7
classic_baseline,8,88.0,92,41,4
classic_baseline,8,88.0,61,22,2
classic_baseline,8,89.0,62,88,5
classic_baseline,8,89.0,89,73,3
classic_baseline,8,89.0,12,76,8
classic_baseline,8,89.0,82,38,2
classic_baseline,8,89.0,4,93,6
classic_baseline,8,90.0,73,48,5
classic_baseline,8,90.0,10,99,1
classic_baseline,8,90.0,7,98,4
classic_baseline,8,90.0,42,44,4
classic_baseline,8,90.0,55,53,1
classic_baseline,8,91.0,15,98,4
classic_baseline,8,91.0,29,95,3
classic_baseline,8,91.0,83,77,5
classic_baseline,8,91.0,1,81,2
classic_baseline,8,91.0,99,80,2
classic_baseline,8,92.0,48,6,3
classic_baseline,8,92.0,39,67,2
classic_baseline,8,92.0,5,40,4
classic_baseline,8,92.0,69,72,3
classic_baseline,8,92.0,19,41,2
classic_baseline,8,93.0,64,89,2
classic_baseline,8,93.0,28,19,3
classic_baseline,8,93.0,6,86,5
classic_baseline,8,93.0,93,50,6
classic_baseline,8,93.0,57,96,4
classic_baseline,8,94.0,76,73,5
classic_baseline,8,94.0,64,11,4
classic_baseline,8,94.0,28,55,5
classic_baseline,8,94.0,37,50,4
classic_baseline,8,94.0,18,16,5
classic_baseline,8,95.0,43,10,4
classic_baseline,8,95.0,60,73,6
classic_baseline,8,95.0,95,6,2
classic_baseline,8,95.0,70,51,8
classic_baseline,8,95.0,33,10,3
classic_baseline,8,96.0,51,64,4
classic_baseline,8,96.0,55,99,3
classic_baseline,8,96.0,89,16,4
classic_baseline,8,96.0,97,17,2
classic_baseline,8,96.0,61,71,3
classic_baseline,8,97.0,25,62,3
classic_baseline,8,97.0,50,83,4
classic_baseline,8,97.0,73,25,5
classic_baseline,8,97.0,71,78,4
classic_baseline,8,97.0,94,67,1
classic_baseline,8,98.0,31,9,3
classic_baseline,8,98.0,34,99,1
classic_baseline,8,98.0,55,41,2
classic_baseline,8,98.0,87,73,8
classic_baseline,8,98.0,11,14,3
classic_baseline,8,99.0,85,52,5
classic_baseline,8,99.0,54,46,4
classic_baseline,8,99.0,44,24,4
classic_baseline,8,99.0,41,44,2
classic_baseline,8,99.0,76,83,4
classic_baseline,8,100.0,3,98,6
classic_baseline,8,100.0,39,21,5
classic_baseline,8,100.0,44,78,5
classic_baseline,8,100.0,56,79,3
classic_baseline,8,100.0,18,56,4
classic_baseline,8,101.0,5,29,6
classic_baseline,8,101.0,25,87,3
classic_baseline,8,101.0,47,19,3
classic_baseline,8,101.0,96,93,4
classic_baseline,8,101.0,10,14,8
classic_baseline,8,102.0,94,6,5
classic_baseline,8,102.0,31,79,3
classic_baseline,8,102.0,18,36,4
classic_baseline,8,102.0,1,43,6
classic_baseline,8,102.0,88,14,1
classic_baseline,8,103.0,39,57,1
classic_baseline,8,103.0,60,2,6
classic_baseline,8,103.0,42,26,4
classic_baseline,8,103.0,94,68,5
classic_baseline,8,103.0,27,26,5
classic_baseline,8,104.0,69,66,2
classic_baseline,8,104.0,96,33,8
classic_baseline,8,104.0,70,61,5
classic_baseline,8,104.0,79,93,3
classic_baseline,8,104.0,18,88,7
classic_baseline,8,105.0,89,85,5
classic_baseline,8,105.0,2,48,5
classic_baseline,8,105.0,74,84,9
classic_baseline,8,105.0,67,5,4
classic_baseline,8,105.0,32,21,5
classic_baseline,8,106.0,7,36,4
classic_baseline,8,106.0,25,89,4
classic_baseline,8,106.0,79,34,3
classic_baseline,8,106.0,6,59,5
classic_baseline,8,106.0,83,1,1
classic_baseline,8,107.0,8,49,4
classic_baseline,8,107.0,84,34,8
classic_baseline,8,107.0,84,46,4
classic_baseline,8,107.0,13,2,6
classic_baseline,8,107.0,37,83,4
classic_baseline,8,108.0,49,29,6
classic_baseline,8,108.0,48,65,3
classic_baseline,8,108.0,90,12,5
classic_baseline,8,108.0,40,62,5
classic_baseline,8,108.0,76,68,6
classic_baseline,8,109.0,11,23,2
classic_baseline,8,109.0,25,64,4
classic_baseline,8,109.0,58,71,6
classic_baseline,8,109.0,91,2,9
classic_baseline,8,109.0,5,31,7
classic_baseline,8,110.0,67,39,5
classic_baseline,8,110.0,42,62,1
classic_baseline,8,110.0,50,95,6
classic_baseline,8,110.0,20,2,4
classic_baseline,8,110.0,44,87,5
classic_baseline,8,111.0,45,80,6
classic_baseline,8,111.0,38,30,4
classic_baseline,8,111.0,64,35,3
classic_baseline,8,111.0,7,80,6
classic_baseline,8,111.0,32,49,5
classic_baseline,8,112.0,3,71,4
classic_baseline,8,112.0,35,28,9
classic_baseline,8,112.0,19,43,5
classic_baseline,8,112.0,50,84,7
classic_baseline,8,112.0,17,11,5
classic_baseline,8,113.0,93,48,5
classic_baseline,8,113.0,66,86,5
classic_baseline,8,113.0,78,80,1
classic_baseline,8,113.0,87,29,5
classic_baseline,8,113.0,53,30,8
classic_baseline,8,114.0,73,19,2
classic_baseline,8,114.0,54,39,2
classic_baseline,8,114.0,77,42,5
classic_baseline,8,114.0,57,69,3
classic_baseline,8,114.0,16,26,1
classic_baseline,8,115.0,83,17,4
classic_baseline,8,115.0,74,69,5
classic_baseline,8,115.0,87,25,2
classic_baseline,8,115.0,17,39,6
classic_baseline,8,115.0,88,90,3
classic_baseline,8,116.0,67,17,3
classic_baseline,8,116.0,55,98,5
classic_baseline,8,116.0,18,83,5
classic_baseline,8,116.0,72,20,3
classic_baseline,8,116.0,40,8,3
classic_baseline,8,117.0,92,15,5
classic_baseline,8,117.0,23,40,4
classic_baseline,8,117.0,18,93,5
classic_baseline,8,117.0,3,97,5
classic_baseline,8,117.0,40,52,2
classic_baseline,8,118.0,52,38,4
classic_baseline,8,118.0,56,95,5
classic_baseline,8,118.0,81,94,4
classic_baseline,8,118.0,35,19,7
classic_baseline,8,118.0,99,24,2
classic_baseline,8,119.0,13,16,1
classic_baseline,8,119.0,23,3,3
classic_baseline,8,119.0,97,78,4
classic_baseline,8,119.0,78,34,1
classic_baseline,8,119.0,77,72,1
classic_baseline,8,120.0,78,29,5
classic_baseline,8,120.0,76,29,8
classic_baseline,8,120.0,29,87,5
classic_baseline,8,120.0,3,45,8
classic_baseline,8,120.0,10,88,5
classic_baseline,8,121.0,99,61,7
classic_baseline,8,121.0,17,64,9
classic_baseline,8,121.0,77,60,4
classic_baseline,8,121.0,91,83,5
classic_baseline,8,121.0,47,23,4
classic_baseline,8,122.0,49,62,7
classic_baseline,8,122.0,60,17,7
classic_baseline,8,122.0,20,24,2
classic_baseline,8,122.0,28,4,3
classic_baseline,8,122.0,52,97,5
classic_baseline,8,123.0,1,34,2
classic_baseline,8,123.0,52,28,4
classic_baseline,8,123.0,95,85,1
classic_baseline,8,123.0,25,96,7
classic_baseline,8,123.0,26,8,5
classic_baseline,8,124.0,22,56,1
classic_baseline,8,124.0,78,62,5
classic_baseline,8,124.0,88,41,1
classic_baseline,8,124.0,58,31,4
classic_baseline,8,124.0,99,5,8
classic_baseline,8,125.0,77,94,2
classic_baseline,8,125.0,48,92,3
classic_baseline,8,125.0,40,50,4
classic_baseline,8,125.0,78,95,5
classic_baseline,8,125.0,73,76,3
classic_baseline,8,126.0,68,67,5
classic_baseline,8,126.0,82,90,5
classic_baseline,8,126.0,4,66,3
classic_baseline,8,126.0,13,57,2
classic_baseline,8,126.0,58,5,6
classic_baseline,8,127.0,31,66,3
classic_baseline,8,127.0,68,50,4
classic_baseline,8,127.0,94,5,5
classic_baseline,8,127.0,71,49,6
classic_baseline,8,127.0,66,97,2
classic_baseline,8,128.0,80,6,5
classic_baseline,8,128.0,24,37,3
classic_baseline,8,128.0,56,50,2
classic_baseline,8,128.0,38,99,4
classic_baseline,8,128.0,36,59,3
classic_baseline,8,129.0,21,54,6
classic_baseline,8,129.0,37,78,5
classic_baseline,8,129.0,6,88,3
classic_baseline,8,129.0,59,82,6
classic_baseline,8,129.0,57,11,2
classic_baseline,8,130.0,92,64,1
classic_baseline,8,130.0,14,23,5
classic_baseline,8,130.0,89,69,3
classic_baseline,8,130.0,52,41,2
classic_baseline,8,130.0,57,3,5
classic_baseline,8,131.0,22,58,5
classic_baseline,8,131.0,75,91,5
classic_baseline,8,131.0,25,58,6
classic_baseline,8,131.0,11,32,4
classic_baseline,8,131.0,41,88,1
classic_baseline,8,132.0,83,91,4
classic_baseline,8,132.0,20,91,3
classic_baseline,8,132.0,93,15,4
classic_baseline,8,132.0,11,14,2
classic_baseline,8,132.0,90,57,5
classic_baseline,8,133.0,81,46,1
classic_baseline,8,133.0,10,67,4
classic_baseline,8,133.0,90,49,7
classic_baseline,8,133.0,93,65,1
classic_baseline,8,133.0,78,20,3
classic_baseline,8,134.0,48,70,4
classic_baseline,8,134.0,48,5,2
classic_baseline,8,134.0,98,21,1
classic_baseline,8,134.0,42,72,10
classic_baseline,8,134.0,84,19,4
classic_baseline,8,135.0,22,98,3
classic_baseline,8,135.0,91,6,9
classic_baseline,8,135.0,53,39,4
classic_baseline,8,135.0,39,93,5
classic_baseline,8,135.0,98,57,3
classic_baseline,8,136.0,36,80,3
classic_baseline,8,136.0,23,15,2
classic_baseline,8,136.0,16,25,3
classic_baseline,8,136.0,0,79,9
classic_baseline,8,136.0,97,32,1
classic_baseline,8,137.0,63,69,5
classic_baseline,8,137.0,0,77,3
classic_baseline,8,137.0,27,75,3
classic_baseline,8,137.0,84,60,3
classic_baseline,8,137.0,56,10,5
classic_baseline,8,138.0,76,0,6
classic_baseline,8,138.0,31,70,1
classic_baseline,8,138.0,35,79,4
classic_baseline,8,138.0,80,71,6
classic_baseline,8,138.0,26,6,6
classic_baseline,8,139.0,7,83,8
classic_baseline,8,139.0,44,4,4
classic_baseline,8,139.0,77,38,2
classic_baseline,8,139.0,42,11,1
classic_baseline,8,139.0,6,13,4
classic_baseline,8,140.0,53,22,3
classic_baseline,8,140.0,20,86,7
classic_baseline,8,140.0,36,78,6
classic_baseline,8,140.0,84,88,2
classic_baseline,8,140.0,89,76,4
classic_baseline,8,141.0,73,71,6
classic_baseline,8,141.0,22,58,5
