method,run_id,time,source,target,ml_avg_reliability,ml_min_reliability,ml_hops,base_avg_reliability,base_min_reliability,base_hops
ours,21,180.0,22,51,0.7505771157869094,0.64952652896985,8,0.5696049625911362,0.5389667944829111,5
ours,21,180.0,40,66,0.7252853403825135,0.5704528387343846,5,0.7252853403825135,0.5704528387343846,5
ours,21,180.0,20,55,0.6112553468224776,0.4171029619847617,6,0.5318838025384922,0.3973841801604425,5
ours,21,180.0,29,12,0.6796697900885627,0.45643267564558654,8,0.5622353331910991,0.21168017538588235,7
ours,21,181.0,90,16,0.6303463270624556,0.5539289812260667,5,0.6303463270624556,0.5539289812260667,5
ours,21,181.0,64,15,0.7468832439991896,0.5741467506459567,3,0.7468832439991896,0.5741467506459567,3
ours,21,181.0,80,73,0.8169176351459345,0.7889163676754516,4,0.7087021660461306,0.6562831538678477,4
ours,21,181.0,50,97,0.6835606590447821,0.6487832044364756,3,0.6835606590447821,0.6487832044364756,3
ours,21,181.0,80,33,0.7276782829411161,0.6719205160109584,5,0.39508825627102884,0.3088502376911024,4
ours,21,182.0,70,20,0.8316220074254476,0.5289465968384992,8,0.4557995798788223,0.3747683170669107,3
ours,21,182.0,41,26,0.6224497717421948,0.47937368561399085,2,0.6185918248076769,0.47937368561399085,2
ours,21,182.0,55,1,0.8606768773137313,0.7962147289943917,6,0.8606768773137313,0.7962147289943917,6
ours,21,182.0,80,98,0.8464150113318877,0.7788573830713583,11,0.5258560007953981,0.4348213260667675,4
ours,21,182.0,75,19,0.603904284621561,0.4348213260667675,4,0.5700129605032269,0.4348213260667675,4
ours,21,183.0,3,79,0.6311150772492878,0.4802268442225398,5,0.6311150772492878,0.4802268442225398,5
ours,21,183.0,90,69,0.7530396153086791,0.6904193478008602,2,0.6656327749613395,0.6656327749613395,2
ours,21,183.0,10,73,0.787086581719965,0.6932977876003363,4,0.653303068468498,0.5670754033030891,4
ours,21,183.0,48,3,0.686864296408683,0.5620402780448059,6,0.6673771190711725,0.4917894764901347,6
ours,21,183.0,95,93,0.7240980610906439,0.6656327749613395,3,0.6719321167239721,0.6656327749613395,3
ours,21,184.0,16,58,0.7871208953033653,0.5354589241898899,10,0.5968241354741314,0.4784670654625087,6
ours,21,184.0,99,45,0.7380688738433661,0.637558746610217,9,0.515530401624062,0.4318969401907381,5
ours,21,184.0,23,30,0.6708371897147376,0.4318969401907381,4,0.5671304698799955,0.4318969401907381,3
ours,21,184.0,83,28,0.6920149492737702,0.5888180490605404,6,0.6488504333870204,0.4784670654625087,6
ours,21,184.0,38,24,0.7599368946479079,0.6503506028028365,10,0.625587598843756,0.4318969401907381,10
ours,21,185.0,92,99,0.8243221004910776,0.7729745245131652,6,0.8184164895407274,0.7729745245131652,6
ours,21,185.0,48,98,0.7015515402756463,0.4758975482724045,8,0.6648776772813952,0.4284248211358137,7
ours,21,185.0,33,84,0.472782033903615,0.35476341409615486,3,0.472782033903615,0.35476341409615486,3
ours,21,185.0,10,18,0.5582624691953008,0.5134138287264647,3,0.49245422535133754,0.4421886852766672,3
ours,21,185.0,80,2,0.612219270695522,0.5233124301567393,3,0.612219270695522,0.5233124301567393,3
ours,21,186.0,81,74,0.6973892083475222,0.6149815976469704,2,0.6193257815184546,0.6149815976469704,2
ours,21,186.0,13,14,0.7788059549833889,0.7632030288215741,3,0.727931023476288,0.7045910855585183,3
ours,21,186.0,58,76,0.5833047757697841,0.5833047757697841,1,0.5833047757697841,0.5833047757697841,1
ours,21,186.0,15,13,0.8236370479430638,0.8100118073070186,7,0.6487985082868656,0.5275025361438856,6
ours,21,186.0,18,36,0.521826999537191,0.4391723414885992,3,0.5149626934066449,0.4391723414885992,3
ours,21,187.0,33,23,0.5570304700236307,0.4435745262790878,3,0.3676565083682646,0.3676565083682646,2
ours,21,187.0,11,9,0.8189312195267484,0.8165479188520358,3,0.7928890971331564,0.7810596862737167,3
ours,21,187.0,63,46,0.5511766599136527,0.5511766599136527,1,0.5511766599136527,0.5511766599136527,1
ours,21,187.0,26,50,0.5631202520175169,0.4821778691580534,2,0.5591389704542273,0.4821778691580534,2
ours,21,187.0,12,62,0.831187252438269,0.8165479188520358,5,0.8155619790021138,0.7810596862737167,5
ours,21,188.0,2,52,0.5359195703375714,0.4814271390328497,4,0.4294530523872679,0.3480124862948918,4
ours,21,188.0,9,62,0.7674301351651255,0.7592105871553237,4,0.7674301351651255,0.7592105871553237,4
ours,21,188.0,80,9,0.7688993972709645,0.6373426401883576,5,0.6248276956411996,0.4740057081074718,4
ours,21,188.0,26,87,0.7414919433911458,0.4814271390328497,5,0.720229969034518,0.4814271390328497,5
ours,21,188.0,53,48,0.7641974655473336,0.6968322310073285,2,0.7641974655473336,0.6968322310073285,2
ours,21,189.0,40,81,0.7668446766400193,0.7668446766400193,2,0.7668446766400193,0.7668446766400193,2
ours,21,189.0,57,20,0.5833756450492852,0.517064656104474,3,0.5122500605132431,0.47398746336776565,3
ours,21,189.0,23,38,0.697800534170273,0.41501091975824034,5,0.6682052219360786,0.41501091975824034,5
ours,21,189.0,1,22,0.8202119839183772,0.7161393687422578,13,0.805045366008795,0.6823750888739495,12
ours,21,189.0,84,72,0.6343712213914693,0.5820584457506919,2,0.575016833425906,0.575016833425906,2
ours,21,190.0,80,77,0.5156016713492183,0.5156016713492183,1,0.5156016713492183,0.5156016713492183,1
ours,21,190.0,4,15,0.650616580580414,0.5912244871421568,7,0.5144938483975736,0.3881233838490501,6
ours,21,190.0,61,78,0.7134280323717063,0.6879019855569999,2,0.7134280323717063,0.6879019855569999,2
ours,21,190.0,76,69,0.5738178331736575,0.5682878300264985,4,0.4820668544359521,0.3881233838490501,4
ours,21,190.0,0,20,0.7621936185920011,0.6576897593278904,8,0.5536199317302045,0.28329338871495935,7
ours,21,191.0,66,94,0.8030592127447972,0.7759126977787861,6,0.7391867446074893,0.6917342674705431,5
ours,21,191.0,32,15,0.7299855172442671,0.6301915389231578,10,0.5550929798656904,0.4165292728489476,7
ours,21,191.0,24,77,0.6970993669850244,0.6921515679496063,4,0.5823215670978859,0.4694065429635441,4
ours,21,191.0,3,68,0.5492949981521005,0.450202241859172,2,0.5492949981521005,0.450202241859172,2
ours,21,191.0,2,66,0.6127983980746418,0.5489686582518025,6,0.5983497572713005,0.5157407343152098,6
ours,21,192.0,65,97,0.7481945855434592,0.7481945855434592,1,0.7481945855434592,0.7481945855434592,1
ours,21,192.0,19,27,0.6145208184054277,0.5246716645249695,4,0.48218004615522436,0.44489612774815646,4
ours,21,192.0,46,14,0.778537501589966,0.5633150139331408,6,0.6279337352614988,0.4561589709792001,5
ours,21,192.0,27,3,0.6099613440896505,0.5981196144739271,4,0.5977699706789181,0.5916873377483848,4
ours,21,192.0,41,17,0.5760794684231039,0.4985924854518097,2,0.5760794684231039,0.4985924854518097,2
ours,21,193.0,28,10,0.563207094178446,0.5621133840342001,3,0.4965712453520538,0.46380017601098067,3
ours,21,193.0,93,88,0.6192048859730604,0.5695651179019783,5,0.6179958291015348,0.5695651179019783,5
ours,21,193.0,16,34,0.5967415052503677,0.5967415052503677,1,0.5967415052503677,0.5967415052503677,1
ours,21,193.0,35,61,0.5828968280402167,0.53770924758067,6,0.5343693287717368,0.46380017601098067,6
ours,21,193.0,25,11,0.6726240955233994,0.6726240955233994,2,0.6668962950933502,0.6668962950933502,2
ours,21,194.0,44,90,0.6036254559721858,0.41974800593759953,6,0.5277462931714118,0.41974800593759953,5
ours,21,194.0,70,83,0.6691694153951806,0.5935371262557002,7,0.5547310035883002,0.4804513927721803,6
ours,21,194.0,37,59,0.6543445301498703,0.5556743252874372,8,0.6335959431703588,0.5807753119821196,8
ours,21,194.0,95,63,0.6332438440248229,0.5444219521374452,4,0.5673607493173033,0.46108302990468797,4
ours,21,194.0,55,65,0.7733524445604381,0.6862827598467635,8,0.54028576037944,0.41974800593759953,8
ours,21,195.0,51,24,0.6685343089507094,0.5703011147527799,5,0.6464650450497261,0.5703011147527799,5
ours,21,195.0,32,22,0.7111098386592568,0.6469022703460101,8,0.6080122646586642,0.5403862154543647,6
ours,21,195.0,25,87,0.7908867886931059,0.7358695911224008,4,0.7908867886931059,0.7358695911224008,4
ours,21,195.0,91,35,0.7120387622085699,0.6205946660733358,3,0.6870353939977725,0.6205946660733358,3
ours,21,195.0,50,13,0.8509677177511997,0.8509677177511997,1,0.8509677177511997,0.8509677177511997,1
ours,21,196.0,74,98,0.7715264433199922,0.6904276918227279,5,0.5650367308785028,0.5605429668891371,3
ours,21,196.0,75,39,0.6291828789303288,0.5635429047566698,3,0.613558709988157,0.5635429047566698,3
ours,21,196.0,21,26,0.7142443893489492,0.5844126821887407,5,0.5891821414064436,0.5605429668891371,4
ours,21,196.0,92,62,0.7778962481794548,0.7028945226238095,9,0.6721860250678364,0.5357723018246828,8
ours,21,196.0,55,57,0.6131840111365978,0.5973327387597388,5,0.5866513453135818,0.5310010742021989,5
ours,21,197.0,54,76,0.4751069562858275,0.43514668110094523,3,0.4751069562858275,0.43514668110094523,3
ours,21,197.0,95,34,0.4992785269977962,0.4992785269977962,2,0.4992785269977962,0.4992785269977962,2
ours,21,197.0,40,79,0.6279670775435657,0.5471423127638686,4,0.6263044513693838,0.5471423127638686,4
ours,21,197.0,13,77,0.6941060882329895,0.525381349288152,3,0.6941060882329895,0.525381349288152,3
ours,21,197.0,49,54,0.6218401068171404,0.4435649025213051,5,0.5907493959089896,0.43514668110094523,5
ours,21,198.0,25,72,0.6006425951409444,0.5538061960525001,4,0.6006425951409444,0.5538061960525001,4
ours,21,198.0,45,47,0.690780679576494,0.5837150403970439,8,0.557512680099761,0.47805301593211325,6
ours,21,198.0,80,8,0.6355180850424849,0.47805301593211325,3,0.5367990340605093,0.47805301593211325,3
ours,21,198.0,57,21,0.7439424252163872,0.6977591968543277,3,0.6452233742344118,0.5661720431247074,3
ours,21,198.0,4,65,0.7465603896189406,0.7026880690290477,7,0.5867155528590206,0.44843997320116524,5
ours,21,199.0,32,75,0.44703342098152166,0.44703342098152166,1,0.44703342098152166,0.44703342098152166,1
ours,21,199.0,52,37,0.6854956355207646,0.5890952233215202,5,0.6275075948393738,0.5161692767792875,4
ours,21,199.0,77,82,0.5711432196427665,0.5711432196427665,1,0.5711432196427665,0.5711432196427665,1
ours,21,199.0,67,45,0.669406430720516,0.612254260138041,3,0.669406430720516,0.612254260138041,3
ours,21,199.0,50,3,0.6278891945955566,0.5336857517783942,5,0.5757482731390943,0.40641570762919166,5
ours,21,200.0,14,23,0.7250966529063971,0.5129419440640904,6,0.5959460157938002,0.5129419440640904,5
ours,21,200.0,41,54,0.7374135860059987,0.665770419722682,5,0.5934095858396772,0.42133468243508965,4
ours,21,200.0,23,45,0.709568611140282,0.5129419440640904,6,0.5938594235272848,0.5129419440640904,5
ours,21,200.0,27,84,0.5211817530859166,0.5211817530859166,1,0.5211817530859166,0.5211817530859166,1
ours,21,200.0,47,18,0.7118944619848254,0.6427397746918322,5,0.45116066933210835,0.42133468243508965,3
ours,21,201.0,99,40,0.713742465372127,0.4308286279889395,6,0.5249644877971142,0.3959456052099406,5
ours,21,201.0,40,88,0.6980749134706041,0.4308286279889395,4,0.6537009000315779,0.4308286279889395,4
ours,21,201.0,42,27,0.6737446408063464,0.57544037704459,6,0.41348340119345717,0.3718771758632382,4
ours,21,201.0,59,72,0.6350851424095507,0.6350851424095507,2,0.6350851424095507,0.6350851424095507,2
ours,21,201.0,41,29,0.7141553088717063,0.6751051620212172,6,0.5617633491076268,0.4433565711106432,5
ours,21,202.0,71,8,0.7227864977819631,0.6683882596025335,4,0.7093099127656213,0.6683882596025335,4
ours,21,202.0,49,36,0.6467330639686966,0.519930332749777,4,0.5209320062843803,0.3461432868463461,4
ours,21,202.0,77,27,0.6674894486571662,0.5565016887202017,6,0.31154359375152607,0.30236209930260727,3
ours,21,202.0,67,27,0.702163013184051,0.6454934028246186,5,0.38256528370256465,0.3461432868463461,3
ours,21,202.0,13,71,0.8006794315142656,0.7148296522292042,11,0.6336423392714359,0.43643854001165394,6
ours,21,203.0,35,91,0.5537777232451406,0.5537777232451406,1,0.5537777232451406,0.5537777232451406,1
ours,21,203.0,77,85,0.5001743034153914,0.4609394957411552,2,0.3075234724035045,0.3075234724035045,2
ours,21,203.0,9,73,0.8192708398988288,0.7460036667207184,5,0.8192708398988288,0.7460036667207184,5
ours,21,203.0,82,53,0.46985839473044066,0.46985839473044066,2,0.3075234724035045,0.3075234724035045,2
ours,21,203.0,87,96,0.7011481673657978,0.5537777232451406,9,0.5723621059573014,0.2973504548932471,7
ours,21,204.0,55,40,0.5111202506418238,0.4092795122406966,4,0.38501390059808716,0.29339338929630854,4
ours,21,204.0,40,25,0.6971620012650256,0.4092795122406966,4,0.493054996887933,0.4092795122406966,3
ours,21,204.0,63,5,0.7351314880680123,0.34123824865747154,5,0.6346441762408069,0.34123824865747154,4
ours,21,204.0,35,53,0.5255742989866117,0.5255742989866117,1,0.5255742989866117,0.5255742989866117,1
ours,21,204.0,15,57,0.7968552477416087,0.7439606929324485,7,0.795741676961711,0.7439606929324485,7
ours,21,205.0,21,76,0.7519672050346817,0.6767485171027507,10,0.5534410070998456,0.3857457206653325,6
ours,21,205.0,41,75,0.739275749172265,0.6767485171027507,9,0.5584044180945694,0.42312240480706964,6
ours,21,205.0,49,30,0.7532658796294295,0.6739909979577554,4,0.7374167407939519,0.6739909979577554,4
ours,21,205.0,73,2,0.6831445792308881,0.42312240480706964,6,0.6527948208727278,0.42312240480706964,6
ours,21,205.0,36,2,0.5862402127719417,0.42312240480706964,4,0.3776062356168787,0.3289649025033221,3
ours,21,206.0,82,73,0.7627081200710837,0.6973213060791739,3,0.7627081200710837,0.6973213060791739,3
ours,21,206.0,0,59,0.4590530516430559,0.4074949106216248,2,0.4354478571351923,0.4074949106216248,2
ours,21,206.0,36,16,0.4634008036487598,0.4634008036487598,1,0.4634008036487598,0.4634008036487598,1
ours,21,206.0,51,4,0.5124050026909522,0.4074949106216248,3,0.49405793106808277,0.4074949106216248,3
ours,21,206.0,68,67,0.6038277778222756,0.5046111987055093,3,0.5086111946781611,0.5046111987055093,3
ours,21,207.0,5,43,0.7809037439420115,0.7040775370991003,4,0.7809037439420115,0.7040775370991003,4
ours,21,207.0,82,2,0.584870793442038,0.4472011592716094,3,0.5589518353282261,0.4472011592716094,3
ours,21,207.0,8,60,0.7104940832408122,0.5959867444010107,6,0.6031527290696869,0.43346484152233744,6
ours,21,207.0,12,53,0.5645723038086983,0.49244045945152215,2,0.4472011592716094,0.4472011592716094,2
ours,21,207.0,92,38,0.7700628374603369,0.6285535141792283,7,0.7489746918073266,0.6285535141792283,7
ours,21,208.0,35,40,0.532837035016513,0.48395232611860683,4,0.532837035016513,0.48395232611860683,4
ours,21,208.0,96,44,0.6684543346250988,0.47371066168544207,3,0.6331465818909195,0.47371066168544207,3
ours,21,208.0,51,10,0.5321237390729652,0.5321237390729652,1,0.5321237390729652,0.5321237390729652,1
ours,21,208.0,71,99,0.6727948422584941,0.593777838662249,5,0.6070105334093159,0.45187186707810045,5
ours,21,208.0,40,63,0.5159265290733582,0.4562833652400409,3,0.43693193042661943,0.420411813874239,3
ours,21,209.0,78,6,0.7298072239697859,0.4602598496213004,6,0.6655109995377279,0.4602598496213004,5
ours,21,209.0,50,38,0.6994601887991226,0.5664113565223368,5,0.5880635835048744,0.5401736840581447,4
ours,21,209.0,89,58,0.5826226761121917,0.35572011168077355,4,0.5826226761121917,0.35572011168077355,4
ours,21,209.0,63,82,0.5230986860750539,0.455326992043416,3,0.43339679821866595,0.35572011168077355,3
ours,21,209.0,15,47,0.7056111156745326,0.6872207745189942,5,0.7056111156745326,0.6872207745189942,5
ours,21,210.0,79,13,0.650455896465912,0.650455896465912,2,0.5446313290138178,0.5446313290138178,2
ours,21,210.0,3,28,0.6102546542211229,0.4488097496109239,3,0.550611149460272,0.4488097496109239,3
ours,21,210.0,17,13,0.7143212196836604,0.6541423211393796,9,0.4867014296735487,0.3429260602920168,5
ours,21,210.0,41,88,0.5982981088464829,0.5910382422331689,2,0.5982981088464829,0.5910382422331689,2
ours,21,210.0,92,55,0.6059072748391732,0.4807188534117961,5,0.483518582150516,0.3429260602920168,4
ours,21,211.0,28,21,0.7200682135499153,0.44145358119803435,7,0.4506689996565589,0.25561906106466226,4
ours,21,211.0,92,47,0.7682349138737188,0.6645897755444719,10,0.5942162060052816,0.44145358119803435,7
ours,21,211.0,68,0,0.4292551275152132,0.4292551275152132,1,0.4292551275152132,0.4292551275152132,1
ours,21,211.0,88,6,0.7618127374792559,0.49765768855261294,6,0.6481668715862019,0.43816047811959224,5
ours,21,211.0,33,5,0.7622203512423658,0.6645897755444719,10,0.6064018444940537,0.49765768855261294,7
ours,21,212.0,38,9,0.6435510004303114,0.530444798831003,3,0.6435510004303114,0.530444798831003,3
ours,21,212.0,33,42,0.6583582010897312,0.5806326289707776,5,0.5040530484342323,0.3580498512219594,4
ours,21,212.0,88,78,0.43245564633560624,0.3580498512219594,2,0.41245487319641627,0.3580498512219594,2
